Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-12-30,Freeway,5.0,,https://www.mountainproject.com/route/105752023/freeway,6,"Colorado > Boulder > Flatirons > North > Second Flatiron",3.3,3,Solo,,Trad,,600,1000
2024-12-15,"Center Route",5.9+,"Lead P1 and P2, really great! ",https://www.mountainproject.com/route/105748816/center-route,3,"Colorado > South Platte > Cathedral Spires Area > Cynical Pinnacle",3.9,4,Lead,Fell/Hung,Trad,,,2500
2024-12-15,"Hand Job Direct",5.9,,https://www.mountainproject.com/route/105758826/hand-job-direct,1,"Colorado > South Platte > Cathedral Spires Area > Cynical Pinnacle",2.9,2,Follow,,Trad,,100,2400
2024-12-08,"Security Risk",5.10,"Did the easier start to the right ",https://www.mountainproject.com/route/105751429/security-risk,2,"Colorado > Boulder > Boulder Canyon > Security Risk Massif > Lower Security Risk",3.4,3,Follow,,Trad,,,3000
2024-12-08,"Get Smart",5.10d,,https://www.mountainproject.com/route/105763650/get-smart,1,"Colorado > Boulder > Boulder Canyon > Security Risk Massif > Upper Security Risk",3.1,3,TR,,Trad,,100,3500
2024-12-08,"Cracking the Code",5.11b,"P1 only",https://www.mountainproject.com/route/105754996/cracking-the-code,1,"Colorado > Boulder > Boulder Canyon > Security Risk Massif > Upper Security Risk",2.0,-1,TR,,Sport,,,4900
2024-12-08,"Just A Little Insecure",5.12a,,https://www.mountainproject.com/route/105754957/just-a-little-insecure,1,"Colorado > Boulder > Boulder Canyon > Security Risk Massif > Upper Security Risk",2.3,2,TR,,Sport,,,6600
2024-12-01,"South Crack","V3 X",,https://www.mountainproject.com/route/105749272/south-crack,1,"Colorado > Boulder > Flagstaff > The Capstan",3.0,-1,Attempt,,Boulder,,,20300
2024-12-01,"Exit Stage Left",V4,,https://www.mountainproject.com/route/119110598/exit-stage-left,1,"Colorado > Boulder > Flagstaff > The Dark Side > Stage Boulder",2.3,-1,Attempt,,Boulder,,10,20400
2024-12-01,"Battaglia's Backside",V4-5,,https://www.mountainproject.com/route/106055426/battaglias-backside,1,"Colorado > Boulder > Flagstaff > The Dark Side > Jim Hall Boulder",2.0,-1,Attempt,,Boulder,,,20450
2024-12-01,"Moderate Bulge",V1,,https://www.mountainproject.com/route/105749231/moderate-bulge,1,"Colorado > Boulder > Flagstaff > Cloud Shadow",2.6,2,Send,,Boulder,,,20100
2024-12-01,"Cloud Shadow Traverse",V4+,,https://www.mountainproject.com/route/105749216/cloud-shadow-traverse,1,"Colorado > Boulder > Flagstaff > Cloud Shadow",3.2,-1,Attempt,,Boulder,,,20410
2024-12-01,"Alcove East Overhang",V3,,https://www.mountainproject.com/route/106842601/alcove-east-overhang,1,"Colorado > Boulder > Flagstaff > Cloud Shadow",3.0,-1,Attempt,,Boulder,,,20300
